passo 87	a = 3	+dist = 1.33041	+ror = 17.7	AV = 7.26342	AV2 = 67.1
passo 88	a = 1	+dist = 1.27279	+ror = 16.2	AV = 7.27089	AV2 = 66.4
passo 89	a = 4	+dist = 1.33041	+ror = 17.7	AV = -nan	AV2 = 69.1
passo 90	a = 4	+dist = 1.39284	+ror = 19.4	AV = 7.60016	AV2 = 74.4
passo 91	a = 1	+dist = 1.34536	+ror = 18.1	AV = 7.59884	AV2 = 76.3
passo 92	a = 5	+dist = 1.28062	+ror = 16.4	AV = 7.72544	AV2 = 79
passo 93	a = 5	+dist = 1.22066	+ror = 14.9	AV = 7.83433	AV2 = 82.1
passo 94	a = 3	+dist = 1.28841	+ror = 16.6	AV = 8.13099	AV2 = 88.6
passo 95	a = 4	+dist = 1.34536	+ror = 18.1	AV = 8.148	AV2 = 90.1
passo 96	a = 1	+dist = 1.30384	+ror = 17	AV = 8.23421	AV2 = 92.2
passo 97	a = 5	+dist = 1.24499	+ror = 15.5	AV = 8.36302	AV2 = 93.7
passo 98	a = 4	+dist = 1.30384	+ror = 17	AV = 8.61439	AV2 = 96
passo 99	a = 1	+dist = 1.26886	+ror = 16.1	AV = 8.4958	AV2 = 92.9
passo 100	a = 4	+dist = 1.33417	+ror = 17.8	AV = 8.75022	AV2 = 97
passo 1	a = 3	+dist = 0.1	+ror = 0.1	AV = 1	AV2 = 1
passo 2	a = 4	+dist = 0.141421	+ror = 0.2	AV = 1.44853	AV2 = 2.4
passo 3	a = 2	+dist = 0.1	+ror = 0.1	AV = 1.59362	AV2 = 3
passo 4	a = 3	+dist = 0.141421	+ror = 0.2	AV = 2.02127	AV2 = 4.8
passo 5	a = 0	+dist = 0.173205	+ror = 0.3	AV = 2.17914	AV2 = 5.6
passo 6	a = 2	+dist = 0.141421	+ror = 0.2	AV = 2.46529	AV2 = 6.8
passo 7	a = 5	+dist = 0.1	+ror = 0.1	AV = 2.80903	AV2 = 9
passo 8	a = 1	+dist = 0	+ror = 0	AV = 2.71374	AV2 = 9.2
passo 9	a = 2	+dist = 0.1	+ror = 0.1	AV = 3.06739	AV2 = 11.8
passo 10	a = 3	+dist = 0	+ror = 0	AV = 2.89485	AV2 = 11.2
passo 11	a = 4	+dist = 0.1	+ror = 0.1	AV = 3.21477	AV2 = 12.6
passo 12	a = 1	+dist = 0.141421	+ror = 0.2	AV = 3.04768	AV2 = 11.2
passo 13	a = 5	+dist = 0.1	+ror = 0.1	AV = 3.23513	AV2 = 13.2
passo 14	a = 1	+dist = 0.2	+ror = 0.4	AV = 3.48421	AV2 = 15
passo 15	a = 5	+dist = 0.223607	+ror = 0.5	AV = 3.70652	AV2 = 17
passo 16	a = 1	+dist = 0.316228	+ror = 1	AV = 3.80089	AV2 = 17
passo 17	a = 1	+dist = 0.412311	+ror = 1.7	AV = 3.97954	AV2 = 18.8
passo 18	a = 2	+dist = 0.424264	+ror = 1.8	AV = 4.14035	AV2 = 20.6
passo 19	a = 0	+dist = 0.331662	+ror = 1.1	AV = 3.6858	AV2 = 16.6
passo 20	a = 4	+dist = 0.316228	+ror = 1	AV = 3.84827	AV2 = 17.6
passo 21	a = 1	+dist = 0.412311	+ror = 1.7	AV = 3.85538	AV2 = 19
passo 22	a = 1	+dist = 0.509902	+ror = 2.6	AV = 4.18985	AV2 = 21
passo 23	a = 0	+dist = 0.412311	+ror = 1.7	AV = 4.34218	AV2 = 22.8
passo 24	a = 0	+dist = 0.316228	+ror = 1	AV = 4.28872	AV2 = 21.8
passo 25	a = 1	+dist = 0.412311	+ror = 1.7	AV = 4.50958	AV2 = 24.6
passo 26	a = 4	+dist = 0.424264	+ror = 1.8	AV = 4.67773	AV2 = 26.6
passo 27	a = 5	+dist = 0.412311	+ror = 1.7	AV = 4.61481	AV2 = 25.8
passo 28	a = 5	+dist = 0.424264	+ror = 1.8	AV = 4.98286	AV2 = 29.4
passo 29	a = 5	+dist = 0.458258	+ror = 2.1	AV = 5.19024	AV2 = 32.4
passo 30	a = 5	+dist = 0.509902	+ror = 2.6	AV = 5.29516	AV2 = 33
passo 31	a = 5	+dist = 0.574456	+ror = 3.3	AV = 5.60967	AV2 = 36.6
passo 32	a = 1	+dist = 0.648074	+ror = 4.2	AV = 5.81243	AV2 = 40.4
passo 33	a = 2	+dist = 0.67082	+ror = 4.5	AV = 6.05883	AV2 = 43.4
passo 34	a = 1	+dist = 0.748331	+ror = 5.6	AV = 6.02291	AV2 = 44
passo 35	a = 0	+dist = 0.67082	+ror = 4.5	AV = 5.80933	AV2 = 43.2
passo 36	a = 1	+dist = 0.748331	+ror = 5.6	AV = 5.97409	AV2 = 46.2
passo 37	a = 0	+dist = 0.67082	+ror = 4.5	AV = 5.87419	AV2 = 44
passo 38	a = 2	+dist = 0.707107	+ror = 5	AV = 5.88998	AV2 = 45.8
passo 39	a = 3	+dist = 0.67082	+ror = 4.5	AV = 5.80062	AV2 = 42.6
passo 40	a = 2	+dist = 0.707107	+ror = 5	AV = 5.93587	AV2 = 44.4
passo 41	a = 5	+dist = 0.768115	+ror = 5.9	AV = 5.94782	AV2 = 45.6
passo 42	a = 5	+dist = 0.83666	+ror = 7	AV = 6.09822	AV2 = 46.8
passo 43	a = 4	+dist = 0.768115	+ror = 5.9	AV = 6.39149	AV2 = 51.2
passo 44	a = 5	+dist = 0.83666	+ror = 7	AV = 6.54191	AV2 = 52.4
passo 45	a = 4	+dist = 0.768115	+ror = 5.9	AV = 6.55353	AV2 = 51
passo 46	a = 3	+dist = 0.734847	+ror = 5.4	AV = 6.64916	AV2 = 52
passo 47	a = 4	+dist = 0.67082	+ror = 4.5	AV = 6.55197	AV2 = 51
passo 48	a = 3	+dist = 0.648074	+ror = 4.2	AV = 6.37773	AV2 = 48.2
passo 49	a = 4	+dist = 0.591608	+ror = 3.5	AV = 6.4838	AV2 = 50.6
passo 50	a = 4	+dist = 0.547723	+ror = 3	AV = 6.84306	AV2 = 55.2
passo 51	a = 2	+dist = 0.574456	+ror = 3.3	AV = 7.13593	AV2 = 58.8
passo 52	a = 4	+dist = 0.547723	+ror = 3	AV = 7.52535	AV2 = 64.2
passo 53	a = 1	+dist = 0.640312	+ror = 4.1	AV = 7.70259	AV2 = 66.6
passo 54	a = 3	+dist = 0.616441	+ror = 3.8	AV = 7.61679	AV2 = 66.2
passo 55	a = 0	+dist = 0.519615	+ror = 2.7	AV = 7.44173	AV2 = 63.4
passo 56	a = 3	+dist = 0.509902	+ror = 2.6	AV = 7.45926	AV2 = 65.6
passo 57	a = 4	+dist = 0.5	+ror = 2.5	AV = 7.39453	AV2 = 64.4
passo 58	a = 5	+dist = 0.509902	+ror = 2.6	AV = 7.58753	AV2 = 68.6
passo 59	a = 1	+dist = 0.608276	+ror = 3.7	AV = 7.58595	AV2 = 68.2
passo 60	a = 2	+dist = 0.616441	+ror = 3.8	AV = 7.45425	AV2 = 64.2
passo 61	a = 0	+dist = 0.519615	+ror = 2.7	AV = 7.3963	AV2 = 64
passo 62	a = 2	+dist = 0.547723	+ror = 3	AV = 7.52684	AV2 = 66
passo 63	a = 2	+dist = 0.591608	+ror = 3.5	AV = 7.50555	AV2 = 9.33387e+25
passo 64	a = 4	+dist = 0.583095	+ror = 3.4	AV = 7.46372	AV2 = 65.6
passo 65	a = 3	+dist = 0.538516	+ror = 2.9	AV = 7.81771	AV2 = 69.6
passo 66	a = 5	+dist = 0.547723	+ror = 3	AV = 8.00908	AV2 = 71.6
passo 67	a = 5	+dist = 0.574456	+ror = 3.3	AV = 7.94049	AV2 = 71
passo 68	a = 5	+dist = 0.616441	+ror = 3.8	AV = 7.8981	AV2 = 71.2
passo 69	a = 1	+dist = 0.7	+ror = 4.9	AV = 7.90901	AV2 = 70
passo 70	a = 4	+dist = 0.663325	+ror = 4.4	AV = 8.13891	AV2 = 74.2
passo 71	a = 4	+dist = 0.640312	+ror = 4.1	AV = 8.03291	AV2 = 71.6
passo 72	a = 2	+dist = 0.678233	+ror = 4.6	AV = 7.9246	AV2 = 69.4
passo 73	a = 3	+dist = 0.640312	+ror = 4.1	AV = 7.45446	AV2 = 62
passo 74	a = 3	+dist = 0.616441	+ror = 3.8	AV = 7.12232	AV2 = 58
passo 75	a = 2	+dist = 0.640312	+ror = 4.1	AV = 7.10871	AV2 = 57.4
passo 76	a = 5	+dist = 0.663325	+ror = 4.4	AV = 7.24191	AV2 = 60.2
passo 77	a = 0	+dist = 0.574456	+ror = 3.3	AV = 6.97868	AV2 = 56.4
passo 78	a = 4	+dist = 0.547723	+ror = 3	AV = 7.07664	AV2 = 59
passo 79	a = 0	+dist = 0.458258	+ror = 2.1	AV = 7.19799	AV2 = 61
passo 80	a = 2	+dist = 0.509902	+ror = 2.6	AV = 7.2969	AV2 = 62.2
passo 81	a = 5	+dist = 0.538516	+ror = 2.9	AV = 7.28481	AV2 = 62.2
passo 82	a = 1	+dist = 0.616441	+ror = 3.8	AV = 7.03792	AV2 = 58.4
passo 83	a = 4	+dist = 0.591608	+ror = 3.5	AV = 7.26703	AV2 = 60.2
passo 84	a = 3	+dist = 0.547723	+ror = 3	AV = 7.26599	AV2 = 62.2
passo 85	a = 3	+dist = 0.519615	+ror = 2.7	AV = 7.39003	AV2 = 62.8
passo 86	a = 4	+dist = 0.509902	+ror = 2.6	AV = 7.54859	AV2 = 65.2
passo 87	a = 5	+dist = 0.519615	+ror = 2.7	AV = 7.78304	AV2 = 69.8
passo 88	a = 2	+dist = 0.547723	+ror = 3	AV = 7.81861	AV2 = 69.4
passo 89	a = 5	+dist = 0.574456	+ror = 3.3	AV = -nan	AV2 = 72.4
passo 90	a = 4	+dist = 0.547723	+ror = 3	AV = 8.14788	AV2 = 77.4
passo 91	a = 4	+dist = 0.538516	+ror = 2.9	AV = 8.13735	AV2 = 79.2
passo 92	a = 3	+dist = 0.509902	+ror = 2.6	AV = 8.23534	AV2 = 81.6
passo 93	a = 5	+dist = 0.519615	+ror = 2.7	AV = 8.35394	AV2 = 84.8
passo 94	a = 0	+dist = 0.424264	+ror = 1.8	AV = 8.55525	AV2 = 90.4
passo 95	a = 0	+dist = 0.331662	+ror = 1.1	AV = 8.47966	AV2 = 91.2
passo 96	a = 2	+dist = 0.374166	+ror = 1.4	AV = 8.60838	AV2 = 93.6
passo 97	a = 5	+dist = 0.412311	+ror = 1.7	AV = 8.77533	AV2 = 95.4
passo 98	a = 4	+dist = 0.374166	+ror = 1.4	AV = 8.98856	AV2 = 97.4
passo 99	a = 4	+dist = 0.360555	+ror = 1.3	AV = 8.85636	AV2 = 94.2
passo 100	a = 3	+dist = 0.316228	+ror = 1	AV = 9.06645	AV2 = 98
1	1	1.11022e-17
1.44853	2.4	0.0301766
1.59362	3	0.0460363
2.02127	4.8	0.0714472
2.17914	5.6	0.0851351
2.46529	6.8	0.0722354
2.80903	9	0.110935
2.71374	9.2	0.18356
3.06739	11.8	0.239112
2.89485	11.2	0.281986
3.21477	12.6	0.226528
3.04768	11.2	0.191167
3.23513	13.2	0.273392
3.48421	15	0.286029
3.70652	17	0.326168
3.80089	17	0.255327
3.97954	18.8	0.296328
4.14035	20.6	0.345751
3.6858	16.6	0.301485
3.84827	17.6	0.279079
3.85538	19	0.413608
4.18985	21	0.344517
4.34218	22.8	0.394551
4.28872	21.8	0.340691
4.50958	24.6	0.426368
4.67773	26.6	0.471888
4.61481	25.8	0.450356
4.98286	29.4	0.457111
5.19024	32.4	0.546138
5.29516	33	0.496126
5.60967	36.6	0.513158
5.81243	40.4	0.661568
6.05883	43.4	0.669056
6.02291	44	0.772461
5.80933	43.2	0.94517
5.97409	46.2	1.05102
5.87419	44	0.949393
5.88998	45.8	1.11082
5.80062	42.6	0.895282
5.93587	44.4	0.916539
5.94782	45.6	1.02235
6.09822	46.8	0.961168
6.39149	51.2	1.03488
6.54191	52.4	0.960341
6.55353	51	0.805129
6.64916	52	0.778873
6.55197	51	0.807175
6.37773	48.2	0.752461
6.4838	50.6	0.856035
6.84306	55.2	0.837248
7.13593	58.8	0.787853
7.52535	64.2	0.756916
7.70259	66.6	0.727009
7.61679	66.2	0.818455
7.44173	63.4	0.802068
7.45926	65.6	0.995944
7.39453	64.4	0.972093
7.58753	68.6	1.10294
7.58595	68.2	1.06534
7.45425	64.2	0.863416
7.3963	64	0.929477
7.52684	66	0.934671
7.50555	9.33387e+25	9.33387e+24
7.46372	65.6	0.989292
7.81771	69.6	0.848335
8.00908	71.6	0.745462
7.94049	71	0.794855
7.8981	71.2	0.881994
7.90901	70	0.74475
8.13891	74.2	0.795817
8.03291	71.6	0.707229
7.9246	69.4	0.660079
7.45446	62	0.643096
7.12232	58	0.727258
7.10871	57.4	0.686622
7.24191	60.2	0.775467
6.97868	56.4	0.769797
7.07664	59	0.892122
7.19799	61	0.9189
7.2969	62.2	0.895524
7.28481	62.2	0.913159
7.03792	58.4	0.886762
7.26703	60.2	0.739031
7.26599	62.2	0.940533
7.39003	62.8	0.818744
7.54859	65.2	0.821885
7.78304	69.8	0.922431
7.81861	69.4	0.826935
-nan	72.4	-nan
8.14788	77.4	1.10121
8.13735	79.2	1.29835
8.23534	81.6	1.37791
8.35394	84.8	1.50117
8.55525	90.4	1.72077
8.47966	91.2	1.92953
8.60838	93.6	1.94958
8.77533	95.4	1.83935
8.98856	97.4	1.66059
8.85636	94.2	1.57649
9.06645	98	1.57995
